material_id,energy,energy_per_atom,band_gap,total_magnetization,0,1,2,3,4,5,6,7,8,9,10,11,12,13
mp-1501,-97.66457966,-6.10403622875,0.0,5e-08,16.0,0.0,-7.0,-0.0,8.0,-0.0,4.533333333333333,-0.0,7.2666666666666675,0.0,2.884650226170857,0.0,2.584448681851786,-0.0
mp-567116,-10.39350473,-5.196752365,0.0,0.2168611,11.0,2.0,0.0,-3.0,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.36,-0.0,2.9098453567157136,-0.0
mp-685120,-176.43733536,-4.410933384,1.1228000000000002,0.0,18.0,2.0,-11.0,-1.0,20.0,4.0,8.916666666666668,0.916666666666667,4.583333333333333,-0.9166666666666667,3.6471379226262015,-0.15993248866314635,2.500723335507601,0.023912600158463748
mp-975882,-9.77168813,-2.4429220325,0.0,2e-07,9.0,6.0,-3.0,-4.0,2.0,-1.0,6.0,-2.0,8.0,4.0,3.1970648935256403,0.5359671064743599,2.6611065440064587,-0.021454302420079063
mp-569815,-174.03822182,-7.251592575833333,0.48210000000000086,0.0,15.0,2.0,-7.0,-4.0,12.0,4.0,3.5,1.5,6.0,-2.0,2.8334477236215925,-0.2678997847849214,2.463363348855875,0.008216478263619154
mp-1184171,-34.82908218,-4.3536352725,0.0,3.85e-06,12.5,3.5,-3.5,-6.5,4.0,2.0,7.0,-1.0,8.0,-4.0,3.387466719277227,-0.7194469143174984,2.934333040297499,1.4475854412943079e-06
mp-756253,-109.53892215,-7.824208725,0.9699000000000004,9.9999998,14.0,4.0,-8.0,-6.0,7.0,1.0,6.583333333333333,-2.083333333333333,4.666666666666666,-0.6666666666666665,2.7913744212666876,-0.130717089595632,2.040084220949317,0.009682235053127597
mp-684694,-168.5952159,-4.2148803975,0.8031999999999999,0.000134175,14.5,5.5,-4.5,-7.5,20.0,4.0,5.0,-2.0,6.666666666666666,-1.3333333333333335,3.6212415761625407,-0.40804769413208986,2.978623333064423,8.757192322406127e-07
mp-1024071,-58.1934587,-6.465939855555556,0.0,1.6666666666666669e-06,16.5,0.5,-7.5,-3.5,4.5,-1.5,5.0,-1.0,4.75,0.25,3.243242137021297,0.3317378629787029,2.5591173981789037,-0.057459274569310326
mp-649,-26.30554644,-6.57638661,0.0,0.001171,14.0,2.0,-4.0,-0.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.3032516215959697,-0.5667483784040306,2.736503243191939,-0.0
mp-708,-12.7282936,-6.3641468,0.0,0.0,14.0,5.0,-4.0,-7.0,1.0,0.0,12.0,0.0,6.0,0.0,4.370980564842872,0.0,3.0907499982467486,0.0
mp-1094184,-55.97122194,-3.49820137125,0.0,3.3525e-05,7.5,2.5,1.5,0.5,8.0,-4.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.9961130875936623,0.9606983774562241,3.113678091781199,-0.07826338164376034
mp-680092,-57.24115496,-1.9080384986666667,2.3471,2.75e-06,19.5,2.5,-9.5,-2.5,15.0,5.0,9.0,3.0,4.5,-1.5,4.221893660086486,-0.018106339913514624,2.98535683081149,1.216190836261788e-06
mp-1186094,-4.91766719,-1.2294167975,0.0,1e-05,10.0,6.0,-3.0,-5.0,2.0,-1.0,7.0,-1.0,8.0,4.0,4.040939473770079,0.693319526229921,3.347623295170148,-3.3476299901025186e-06
mp-568273,-11.65201297,-2.9130032425,4.224500000000001,2.595e-05,12.5,9.5,-5.5,-6.5,2.0,-0.0,7.0,5.0,6.0,-0.0,4.043621778017144,0.4136217780171445,3.1598014364494706,-0.0
mp-570454,-59.70016046,-9.950026743333334,0.0,3.853333333333333e-05,14.0,3.0,-6.0,-7.0,3.0,-0.0,4.0,-0.0,5.0,1.0,2.753000018473325,0.1599999815266746,2.172737871711547,0.08405199033136279
mp-1183138,-13.01915348,-3.25478837,0.0,0.001056,9.0,7.0,-5.0,-5.0,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,3.3709979316797285,-0.8019200683202725,2.6326853669373076,0.06360400524081311
mp-683946,-850.47468408,-5.595228184736842,0.0,7.117105263157895e-06,10.0,5.0,-1.0,-2.0,76.0,-0.0,4.131578947368421,-0.23684210526315774,6.7368421052631575,0.052631578947368585,2.682092050190904,-0.18257336412820524,2.8180692807992944,-0.00661898547608053
mp-1101633,-200.25431517,-4.450095892666667,0.0,0.0284427,14.0,5.0,-5.0,-8.0,22.5,6.5,3.586206896551724,-0.4137931034482758,6.400862068965518,-1.8491379310344827,3.2783827891555797,-0.3997072108444206,2.6637381888592344,0.012450022538347483
mp-1212365,-490.77106079,-3.2287569788815786,0.0,6.61125e-05,10.5,7.5,-4.5,-5.5,76.0,-20.0,2.8452380952380953,-0.9880952380952381,5.8898809523809526,1.181547619047619,2.6127096647798265,-0.10828155253346372,2.7146282443097736,-0.022550572050308526
mp-1094628,-13.39807051,-2.2330117516666665,0.0,5.605e-05,11.0,6.0,-4.0,-5.0,3.0,1.0,1.5,-0.5,4.5,-1.5,3.892149800667376,-0.3086771993326245,2.7608070997647527,2.220446049250313e-16
mp-10736,-30.62256073,-3.82782009125,0.0,7e-07,12.5,4.5,-4.5,-8.5,4.0,-2.0,2.0,0.0,4.0,2.0,3.5632808762965307,-0.03823087629653088,2.725825259210777,-1.9171775278437053e-11
mp-1226722,-4.31515126,-2.15757563,0.0,0.000289,19.0,2.0,-9.0,-2.0,1.0,-0.0,2.0,-0.0,4.0,-0.0,2.958073,-0.0,2.9048859976618813,-0.0
mp-10264,-18.60845397,-4.6521134925,0.0,0.0,17.5,3.5,-8.5,-2.5,2.0,-0.0,6.0,3.0,4.0,-0.0,3.2598547514034486,0.5517547427777802,2.4799083866064793,-0.0
mp-1187302,-19.16641856,-4.79160464,0.0,0.000145,14.0,5.0,-5.0,-8.0,2.0,-1.0,7.0,-1.0,8.0,4.0,4.023486882050831,0.6903251179491696,3.333165097273424,-3.33317176370862e-06
mp-1185124,-19.16115574,-4.790288935,0.0,0.0093765,9.0,0.0,3.0,0.0,2.0,-0.0,6.0,-0.0,8.0,0.0,4.151613423003461,0.0,3.444307187588665,-0.0
mp-571593,-68.71687553,-1.9088020980555553,2.387,2.25e-07,19.5,2.5,-9.5,-2.5,18.0,6.0,9.0,3.0,4.5,-1.5,4.221782533332325,-0.018217466667675986,2.985278687047421,7.85089191006616e-05
mp-1186634,-9.39562786,-4.69781393,0.0,0.0069248,9.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,6.0,0.0,3.4930877528795357,0.0,3.470943107206042,0.0
mp-1077225,-30.32879523,-5.054799205,0.0,0.9464287,12.5,2.5,-1.5,-3.5,3.0,2.0,2.6,0.6000000000000001,3.2,-0.8,3.472625685818967,-0.596492314181033,4.1733294412943,1.3494855492617401
mp-1214097,-43.84004778,-4.3840047779999995,0.0,3.64440195,7.0,2.0,2.0,1.0,5.0,3.0,8.0,4.0,4.0,0.0,3.4345408428379054,-0.3469590827868456,2.755630249792045,0.8648802869796689
mp-555003,-147.5863508,-5.2709411,5.3735,0.0,15.5,3.5,-7.5,-7.5,14.0,10.0,7.0,-3.0,4.25,-1.75,3.9348139062379808,-1.297964993762019,2.8784016292350167,1.0139147254951673
mp-16791,-545.64176268,-8.267299434545455,0.6144000000000003,0.0,10.5,5.5,-4.5,-7.5,33.0,27.0,3.5,-0.5,12.1,-9.9,2.7491954315317857,-1.3074409749827953,3.2988570163114566,0.12687759435874568
mp-555574,-125.48853405,-8.36590227,4.003,0.0,13.5,4.5,-5.5,-8.5,7.5,1.5,6.111111111111111,-0.5555555555555558,4.333333333333334,-0.3333333333333335,3.093715398872824,-0.25413398639780227,2.2715543792327546,0.03036439915055733
mp-11284,-19.24503216,-3.2075053600000003,0.0,0.0,11.5,5.5,-3.5,-5.5,3.0,1.0,2.5,0.5,4.5,-1.5,3.1661183964801216,-0.5158816035198786,2.9969231182685023,1.661344839476442e-08
mp-1206370,-16.14498412,-3.228996824,0.0,6e-07,12.5,7.5,-4.5,-5.5,2.5,0.5,9.0,-3.0,4.333333333333334,0.3333333333333335,4.17822937129266,-0.5033231258492912,2.9774605228325086,0.0767277086024396
mp-568718,-45.55888303,-5.69486037875,0.0,5.4e-06,13.0,3.0,-4.0,-6.0,4.0,2.0,6.5,1.5,8.0,-4.0,3.4037593654911538,-0.5852402003545234,2.864702817656621,0.03234061041600689
mp-571096,-14.28428639,-4.761428796666666,0.5400999999999998,3.9999996,16.0,4.0,-9.0,-5.0,1.5,0.5,9.0,3.0,4.5,-1.5,3.511353807189292,-0.07364612996565767,2.483448145907009,1.278668234849789e-06
mp-1244936,-306.67151107,-3.0667151107,1.2177,0.0,17.5,1.5,-10.5,-2.5,50.0,-0.0,2.5199999999999996,0.24,2.8899999999999997,-0.010000000000000009,2.9573831768799197,0.07435488548242719,2.4308757524447735,0.007756415434300834
mp-1219539,-44.97722205,-11.2443055125,0.0,8.2e-06,13.5,0.5,-2.5,-1.5,2.0,-1.0,8.0,-2.0,4.333333333333333,1.6666666666666667,2.6606279951824092,0.018699906895274454,2.9155418235726125,-0.2736137352854775
mp-12524,-61.66004933,-6.851116592222223,0.0,1e-07,14.0,2.0,-5.0,-5.0,4.5,1.5,4.5,0.5,7.5,-2.5,2.903844907566574,-0.3319670034364217,2.6035978596737204,1.8629601639119642e-08
mp-556989,-126.28872453,-3.5080201258333332,2.0305,8.611111111111111e-07,17.5,1.5,-10.5,-2.5,18.0,-0.0,12.0,-0.0,4.0,-0.0,3.8229434775112443,-5.641971933156853e-05,2.341111447128998,-0.0
mp-21188,-24.67716773,-6.1692919325,0.0,0.42483235,11.5,2.5,-1.5,-4.5,2.0,0.0,5.0,-3.0,7.0,0.0,3.1811441791431747,-0.46865789831952376,2.9559691535140997,0.0
mp-1206683,-11.83918201,-3.9463940033333333,0.4846999999999997,0.0,19.5,0.5,-10.5,2.5,1.5,-0.5,9.0,-3.0,4.5,1.5,3.8091914606846142,0.08939186140149924,2.6942466933293674,-1.5738059730985299e-06
mp-569837,-116.42612064,-7.27663254,0.0,0.368671175,14.0,6.0,-5.0,-5.0,8.0,-4.0,3.0,-1.0,7.333333333333334,2.6666666666666665,3.206180732511717,0.46568276683995236,2.880882159054729,-0.12642748652027214
mp-1185348,-23.71873619,-2.96484202375,0.0,2.00000015,11.0,8.0,-7.0,-8.0,4.0,2.0,5.0,-1.0,4.0,-2.0,2.2698551661039024,-0.5098882914237021,1.7834780273072048,0.00024277862561494779
mp-31498,-19.01688497,-4.7542212425,0.0,1.5e-07,12.0,4.0,0.0,-4.0,2.0,-0.0,4.0,-2.0,6.0,-0.0,3.3467653078252657,-0.6367653078252657,3.218763918933027,-0.0
mp-982016,-34.79948112,-4.34993514,0.0,0.10588975,13.0,4.0,-3.0,-6.0,4.0,-2.0,7.0,-1.0,8.0,4.0,3.922505478011442,0.7267505105272669,3.1970958684405275,-1.2245466859850396e-05
mp-642659,-87.85544681,-7.321287234166667,0.0,2.83e-05,5.5,3.5,-0.5,-0.5,6.0,2.0,6.5,2.5,2.5,0.5,2.734777308500881,-0.00450775538896564,1.9210568643325985,0.22166292792278341
mp-2760,-112.75281555,-10.250255959090909,0.0,6.4e-06,13.0,3.0,-6.0,-6.0,5.5,-0.5,10.4,-1.5999999999999996,5.5,0.5,3.01168142895313,-0.011516209226581475,2.2014384554100594,-0.024619632609832243
mp-1183231,-65.27860179,-8.15982522375,0.0,0.3029506,14.0,1.0,-7.0,-4.0,4.0,-2.0,6.0,0.0,8.0,4.0,3.127294303095731,0.5776503544712561,2.516028268207208,-3.2856057103902714e-06
mp-10008,-18.71185342,-2.3389816775,0.0,0.0015159,12.0,6.0,-4.0,-6.0,4.0,-3.0,11.142857142857142,0.8571428571428568,7.285714285714286,4.714285714285714,5.0116193083633735,1.6705397694544581,3.439931001011235,-0.09885146210231954
mp-1189044,-120.35349771,-7.522093606875,0.0,5.7275e-05,13.0,5.0,-5.0,-5.0,8.0,-4.0,4.5,-0.5,5.5,2.5,3.3569858552510174,0.4904000070920216,2.6425241916081488,-0.046263792354719335
mp-1080552,-8.55234211,-1.06904276375,0.0,0.00158775,12.5,5.5,-1.5,-4.5,4.0,2.0,8.0,-0.0,8.0,-4.0,4.1554611224448,-0.7776247026029854,3.372594584124492,0.00012771533819311287
mp-2084,-469.41676577,-7.33463696515625,0.9339000000000013,0.0,16.0,1.0,-7.0,-4.0,32.0,8.0,2.916666666666667,0.5833333333333333,5.333333333333334,-1.3333333333333335,2.776958592416097,-0.17081116537641572,2.4283608062974045,0.01368979090797584
mp-776321,-240.68343329,-10.028476387083334,0.5701999999999998,0.0,14.5,2.5,-6.5,-6.5,12.0,4.0,6.5,4.5,2.25,0.25,2.903692324715171,-0.133222923937645,1.9631225881520238,0.11885491854458363
mp-601,-13.22107123,-6.610535615,0.0,0.0,13.5,4.5,-4.5,-7.5,1.0,0.0,12.0,0.0,6.0,0.0,4.17758686,0.0,2.9539999987310814,0.0
mp-30879,-65.32305747,-4.082691091875,0.0,9.25e-06,14.0,5.0,-2.0,-5.0,8.0,-2.0,4.4,-2.4,5.6,1.4,3.6567891596406255,0.09833844964246063,3.1446598953240867,-0.01392431660771698
mp-600023,-948.12725499,-7.90106045825,5.488,0.0,17.5,0.5,-12.5,-1.5,60.0,20.0,5.0,1.0,3.0,-1.0,2.873935915205415,-0.2478089299097841,1.6098976621854133,-7.869662675685785e-05
mp-1074279,-43.95717496,-3.139798211428572,0.0,1.15e-05,11.0,6.0,-5.0,-6.0,7.0,-1.0,1.5,-0.0,2.791666666666667,0.04166666666666674,3.0303904092333003,0.03161850812418221,2.969501531170766,-0.09284791100665557
mp-2800,-29.06912872,-7.26728218,0.0,1.09e-05,13.5,3.5,-3.5,-7.5,2.0,1.0,7.0,1.0,8.0,-4.0,3.4440879310438595,-0.5909120689561405,2.8531758620877197,-2.220446049250313e-16
mp-1200749,-275.31650458,-7.647680682777779,0.0,0.000420325,13.5,4.5,-4.5,-5.5,18.0,-2.0,3.3,-2.3,5.8,0.20000000000000018,3.099357116634627,-0.2466840569107167,2.8694355854181848,-0.024838605370979927
mp-7947,-22.96133254,-5.740333135,0.0,0.0,17.0,1.0,-9.0,-5.0,2.0,0.0,3.0,-1.0,4.0,0.0,2.855,-0.18500000000000005,2.0230237269987716,0.0
mp-20582,-8.69844641,-4.349223205,0.0,3e-06,13.5,4.5,-2.5,-5.5,1.0,0.0,6.0,0.0,8.0,0.0,3.985,0.0,3.451111234080988,0.0
mp-1187167,-70.43555128,-8.80444391,0.0,22.36918335,9.0,0.0,3.0,0.0,4.0,-0.0,7.0,-0.0,8.0,0.0,4.393514199968956,0.0,3.6345773752023387,-0.0
mp-1185479,-39.78937849,-4.97367231125,0.0,0.102722,8.0,1.0,2.0,1.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.919216775269515,-0.6938427133534402,3.2045580430715193,8.715893495825355e-07
mp-1018880,-38.62934056,-6.438223426666667,0.0,6.805e-05,15.0,5.0,-3.0,-7.0,3.0,1.0,5.0,1.0,6.75,-2.25,3.849086177263497,-0.42791382273650336,3.1435821391448693,0.038682012828404
mp-1229105,-12.13311649,-3.0332791225,0.0,2.4e-05,18.0,2.0,-8.0,-2.0,2.0,-1.0,8.0,-2.0,4.333333333333333,1.6666666666666667,2.8911599944527455,-0.0,3.197420384231727,-0.30528822315365467
mp-1080375,-388.77177371,-5.399607968194444,0.9467000000000003,4.166666666666667e-09,14.5,5.5,-4.5,-7.5,36.0,12.0,5.0,1.0,3.0,-1.0,4.890751922266384,-0.29910906133361514,2.8595151249092003,0.0010670413717093208
mp-1217428,-37.42923316,-9.35730829,0.0,0.0006089,14.0,2.0,-3.0,-1.0,2.0,-1.0,8.0,-2.0,4.333333333333333,1.6666666666666667,2.653120538453921,0.02047541351937654,2.9047851874454533,-0.27214006251090916
mp-1190908,-91.61660996,-4.164391361818182,0.0,6.85e-06,15.5,1.5,-6.5,-2.5,11.0,7.0,4.388888888888889,3.388888888888889,5.5,-3.5,3.5693492261574367,-0.7205873655176254,2.574726691156301,0.030102940813172774
mp-8772,-89.22262707,-6.863279005384616,0.0,1e-07,11.0,4.0,-5.0,-6.0,6.5,5.5,8.5,-3.5,13.0,-11.0,3.4701449098412205,-1.763859477972706,2.7525539019311998,9.59689439028466e-10
mp-943,-81.65388185,-5.8324201321428575,0.0,0.00241205,16.0,3.0,-9.0,-4.0,7.0,1.0,9.166666666666668,-0.16666666666666696,4.666666666666666,-0.6666666666666665,3.2999650764963304,-0.21670391324088167,2.2549459743028555,0.014069839199881473
mp-1038866,-20.20919052,-1.68409921,0.0,0.00304445,5.5,0.5,1.5,0.5,6.0,-4.0,6.0,-4.0,6.3,3.7,3.54867876181909,3.238180910081212e-06,3.6956708744434534,-0.1469933741067171
mp-1074093,-81.32025477,-2.904294813214286,0.0,0.0012468,11.0,6.0,-5.0,-6.0,14.0,-4.0,3.4,-1.1,5.694444444444445,1.3055555555555554,3.0516455365637247,0.031223513309738493,2.8379747679517116,-0.03232689358226404
mp-1185099,-5.91151719,-0.73893964875,0.0,5.645e-05,11.5,6.5,-1.5,-4.5,4.0,2.0,6.0,-0.0,8.0,-4.0,3.89301881473307,-0.7548672365704554,3.295941404983952,3.4398531203461147e-06
mp-1188129,-123.33447897,-7.708404935625,0.0,2.6e-06,12.5,3.5,-1.5,-2.5,8.0,4.0,7.0,1.0,8.0,-4.0,3.3214754858095668,-0.5738852423394603,2.7478421707501823,0.00011449844296662626
mp-1094802,-13.65036624,-3.41259156,0.0,0.0067968,12.0,7.0,-4.0,-5.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.547930382990047,-0.6087286170099533,2.9392017659800938,-0.0
mp-1186286,-37.31732389,-4.66466548625,0.0,0.54020025,9.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,8.0,-0.0,4.161555300703378,-0.0,3.4216679149415983,0.0
mp-1186143,-13.53983823,-3.3849595575,0.0,0.0006532,6.5,2.5,2.5,0.5,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,4.372448287046234,-1.0511724475260131,3.4069096996001846,0.0856338600799631
mp-680046,-80.14910849,-1.908312106904762,2.3536,2.6857142857142857e-05,19.5,2.5,-9.5,-2.5,21.0,7.0,9.0,3.0,4.5,-1.5,4.221726966564023,-0.018273033435978192,2.9852791439308493,7.867615966050678e-05
mp-567519,-46.5219164,-5.81523955,0.0,4.0,15.5,5.5,-4.5,-8.5,4.0,2.0,5.0,3.0,5.333333333333333,-2.666666666666667,3.4760275985741895,-0.2597504014258105,2.791408312676981,0.0047815504888284455
mp-1244989,-310.62965147,-3.1062965147,0.9544999999999999,1.632e-06,17.5,1.5,-10.5,-2.5,50.0,-0.0,1.63,0.009999999999999898,2.6500000000000004,0.010000000000000009,2.775230492203306,0.058251774006388146,2.609689537604857,0.003936289532211701
mp-867841,-13.58851208,-6.79425604,0.0,4.89e-05,14.5,2.5,-5.5,-3.5,1.0,0.0,6.0,0.0,6.0,0.0,2.871623112574664,0.0,2.644707720670169,0.0
mp-1506,-198.22713054,-5.5063091816666665,0.0,2.5e-08,13.5,4.5,-3.5,-6.5,18.0,-2.0,2.75,-1.25,6.4,0.6000000000000001,3.361503818686968,-0.14362815213591684,3.0097830763474698,0.011131336939772751
mp-556324,-25.6859821,-4.280997016666666,4.8138,1.99999955,16.5,2.5,-10.5,-4.5,3.0,1.0,1.5,-0.5,4.5,-1.5,2.8607297672352976,-0.2659582327647023,2.0249327002218074,0.006631793305464706
mp-862970,-12.99779194,-3.249447985,0.0,4.2e-05,14.0,5.0,-2.0,-5.0,2.0,1.0,7.0,1.0,8.0,-4.0,4.03612550720456,-0.6924974927954397,3.3436347017052723,6.687296152163569e-06
mp-12636,-63.24384788,-7.905480985,0.0,0.0,15.5,2.5,-7.5,-4.5,4.0,0.0,5.0,1.0,5.0,0.0,2.8765119879851593,0.21245117786839263,2.3025840180110695,0.0
mp-782,-12.47360151,-4.15786717,0.0,7.94e-05,18.0,3.0,-8.0,-3.0,1.5,0.5,6.0,-0.0,4.5,-1.5,3.742926128260321,-0.2850738717396788,2.654313764242806,1.528152382412884e-08
mp-28294,-502.85914358,-4.656103181296296,3.5092999999999996,0.0,19.5,0.5,-12.5,2.5,54.0,-32.0,4.835095137420719,-0.6532769556025371,3.20507399577167,1.1585623678646932,3.391438675870149,0.7747966323975393,2.365485782450796,-0.4118523259580458
mp-1188040,-42.32336052,-5.290420065,0.0,2e-07,12.0,3.0,-3.0,-4.0,4.0,2.0,6.0,-0.0,8.0,-4.0,3.193395502456471,-0.6539965047933003,2.746641614623458,6.807241867523572e-06
mp-974452,-41.02618327,-10.2565458175,0.0,0.0004048,14.5,1.5,-6.5,-5.5,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.41991603957826,0.8221801753195117,2.6647164522268243,-0.0669805878941847
mp-1183973,-13.70303159,-3.4257578975,0.0,9.32e-05,17.0,0.0,-10.0,0.0,2.0,0.0,7.0,0.0,8.0,-0.0,3.095859486516569,-0.0,2.5646939730331377,0.0
mp-396,-11.18385352,-2.79596338,0.0,5.515e-05,13.0,4.0,-3.0,-6.0,2.0,0.0,4.0,0.0,8.0,0.0,3.415325753131025,0.0,3.1165886799512057,0.0
mp-1188076,-248.44725464,-1.6563150309333334,0.023400000000000087,1.9317541,7.5,2.5,2.5,1.5,75.0,-74.0,9.959731543624162,-1.9597315436241614,7.201342281879194,4.798657718120806,9.26865124605121,6.14845075394879,6.8818495250155,-3.6547889935421938
mp-984703,-30.81613236,-5.13602206,0.0,5.61e-05,13.5,4.5,-3.5,-6.5,3.0,2.0,3.0,1.0,6.4,-3.6,3.321828804161842,-0.7014131958381566,3.1722071358963966,0.030144851784396964
mp-1075203,-50.35007154,-3.5964336814285716,0.0,3.15e-05,11.0,6.0,-5.0,-6.0,7.0,1.0,1.7916666666666665,-0.04166666666666663,2.5625,0.0625,3.1904771707894684,-0.3012880294542579,3.169248608683273,0.12458436755265079
mp-1186369,-28.04166229,-3.50520778625,0.0,3.285e-05,17.5,0.5,-8.5,-3.5,4.0,-2.0,7.0,-1.0,8.0,4.0,3.353386368167813,0.5814797497377282,2.7509229521273717,-3.4373748221128153e-06
mp-1018849,-54.76864278,-9.12810713,0.0,9.926666666666666e-05,15.5,1.5,-7.5,-5.5,3.0,-0.0,8.0,-0.0,4.0,-0.0,2.864489570586704,-0.0,2.0255,-0.0
mp-1097803,-43.52181159,-8.704362318,0.0,6.4269715,13.5,3.5,-7.5,-5.5,2.5,-0.5,4.5,-1.5,2.5,0.5,2.888405397369275,0.3943820761487926,1.8224788397123075,-0.00027244880342569555
mp-1077241,-30.28009711,-5.046682851666667,0.0,4.52e-05,11.5,3.5,-2.5,-4.5,3.0,1.0,5.0,1.0,9.0,-3.0,3.1369325498207243,-0.3168945399265315,3.3067876812272057,-0.0
mp-1229228,-801.6993851,-5.074046741139241,0.0,0.2467705,12.5,4.5,-3.5,-7.5,79.0,59.0,3.5,0.5,11.44927536231884,-8.55072463768116,3.742941811365257,-1.4101559976273796,3.513911382360753,0.07577637158195905
mp-581655,-267.86319608,-1.886360535774648,0.0,1e-07,13.0,4.0,-2.0,-5.0,71.0,45.0,4.432360742705571,0.7400530503978779,8.964190981432361,-5.343501326259947,3.941152803597911,-1.0992419547791772,3.399034255584777,0.06457800405758185
mp-1184721,-64.18137342,-8.0226716775,0.0,2.765773,11.5,1.5,-1.5,-3.5,4.0,2.0,6.0,-0.0,8.0,-4.0,3.0609930707017803,-0.6201699858817546,2.6322480586913546,6.416844418266621e-06
mp-976356,-47.1996966,-5.899962075,0.0,0.66678285,8.0,1.0,2.0,1.0,4.0,-2.0,7.0,-1.0,8.0,4.0,3.9268153831378285,0.7068459375490834,3.2731530274673015,-3.918986396289625e-06
mp-1101099,-70.43958037,-7.043958037,0.0,0.00469145,13.5,5.5,-6.5,-6.5,5.0,1.0,9.75,2.25,5.0,-1.0,3.3178863713984224,-0.0040651066950494474,2.3547514081751855,1.1349100084157016e-06
mp-18014,-157.02728805,-7.851364402500001,0.0,3.335e-05,11.0,1.0,0.0,-4.0,10.0,-4.0,7.928571428571429,-1.9285714285714288,4.285714285714286,1.7142857142857142,3.9360287310149547,0.4472212693348787,2.8465027234549085,-0.02974032729546683
mp-510746,-321.45910424,-6.181905850769231,0.0,11.99853845,15.0,3.0,-9.0,-5.0,26.0,6.0,7.175,-0.4249999999999998,4.225,-0.9750000000000001,2.826614413467439,-0.2458475269244127,1.8960312636170684,0.01609518325733683
mp-1038790,-38.05626377,-4.75703297125,0.0,2.59092425,7.0,2.0,2.0,1.0,4.0,2.0,6.0,2.0,8.0,-4.0,3.8698679845717194,-0.6262460154282807,3.2436219691434394,0.06438927075566614
mp-1023942,-38.95930354,-6.493217256666667,1.1230000000000002,0.00031145,16.5,4.5,-5.5,-5.5,3.0,1.0,6.5,0.5,4.5,-1.5,3.5525160700220626,0.0,2.7442339866163756,1.1501882661857366e-06
mp-672341,-182.89860121,-6.532092900357143,2.7458,0.0,14.5,4.5,-5.5,-9.5,14.0,10.0,5.25,1.25,2.833333333333333,-0.16666666666666674,3.85629615991496,-1.0891677195046443,2.7435677089190182,0.8575623738580462
mp-16366,-11.64567327,-3.88189109,0.08890000000000065,0.0,17.5,2.5,-9.5,-2.5,1.5,-0.5,9.0,3.0,6.0,2.0,3.4782781896136425,0.5967781895728272,2.495452200693472,-6.93471280399649e-10
mp-2814,-234.84919998,-5.871229999500001,0.0,1.9999999875,13.5,4.5,-5.5,-8.5,20.0,4.0,5.5,-0.5,5.0,-1.0,3.1698333997067243,-0.28834664523656484,2.225499675414433,0.013513419487522382
mp-11564,-13.80094307,-6.900471535,0.0,1e-07,11.5,2.5,-0.5,-3.5,1.0,0.0,6.0,0.0,8.0,0.0,3.358,0.0,2.908113305908145,0.0
mp-1215363,-40.73833439,-8.147666877999999,0.0,0.0055917,12.0,3.0,-2.0,-3.0,2.5,-1.5,5.5,-1.5,3.875,0.125,3.026848737398555,1.1547005196455018e-07,3.719129917250631,-0.6922812953221285
mp-1187266,-18.14077264,-4.53519316,0.0,5.83e-05,13.0,4.0,-1.0,-4.0,2.0,-1.0,7.0,-1.0,8.0,4.0,4.023296458599596,0.6902885414004041,3.3330079171991924,2.220446049250313e-16
mp-1189209,-102.15443819,-5.1077219094999995,0.5253000000000005,2.5e-08,15.0,6.0,-4.0,-7.0,10.0,2.0,9.75,2.25,5.0,-1.0,4.289046397877383,-0.01614787508154203,3.0513862851488534,-0.0034840455691260708
mp-643542,-12.38737265,-4.129124216666667,0.0,0.0001476,12.0,6.0,-4.0,-6.0,1.5,0.5,1.5,-0.5,3.0,-1.0,2.736281613540375,-1.0070996963042427,2.159057485044533,1.1601100258218366e-07
mp-1229048,-54.76445234,-5.476445234,0.0,0.15152625,15.0,1.0,-8.0,-2.0,5.0,-1.0,5.333333333333334,-1.3333333333333335,6.833333333333334,1.1666666666666665,2.6880946334385847,0.0502127465614155,2.5815471718057967,-0.06174336898740118
mp-1186443,-16.19369244,-4.04842311,0.0,0.0041128,17.5,2.5,-6.5,-1.5,2.0,1.0,6.0,2.0,8.0,-4.0,4.022138765816104,-0.6856072341838959,3.3365315316322075,0.007652410928363551
mp-1197621,-201.24292918,-3.8700563303846156,0.0,8.25e-07,16.0,1.0,-8.0,-1.0,26.0,-10.0,4.541666666666666,-0.7916666666666665,7.041666666666666,2.7083333333333335,2.893331899896272,0.3686522273518087,2.584936124472369,-0.026690190498847022
mp-1074639,-89.54691211,-3.198104003928571,0.0,2.5e-07,11.0,6.0,-5.0,-6.0,14.0,-2.0,3.3854166666666665,-1.5520833333333335,5.010416666666666,0.5729166666666665,2.769099656060159,-0.23984046192405306,2.7852259862608615,-0.007832285887853452
